Y,X,scale,angle,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
242.9,36.65,1.77,1.177,47,67,49,13,2,0,0,1,126,61,2,3,6,5,5,25,14,11,2,16,126,75,7,5,13,8,4,27,60,29,8,7,111,82,1,0,0,0,0,3,126,59,1,1,4,6,4,43,29,6,3,9,126,108,16,19,9,2,2,15,70,68,84,50,126,21,0,0,0,0,0,12,126,84,42,8,2,1,0,22,16,50,121,28,35,44,8,3,2,11,16,27,49,46,51,10,101,34,1,0,3,2,2,11,77,90,13,10,9,8,3,6,43,67,43,14,20,12,1,1,56,21,6,2,8,13,32,23
242.73,345.59,1.62,1.38,113,0,0,0,6,17,5,106,99,6,9,3,0,1,4,87,3,10,5,0,34,39,6,7,36,4,0,0,13,14,10,25,78,14,22,9,5,29,12,104,49,35,88,66,0,0,0,30,76,54,20,12,64,15,1,6,23,62,57,32,60,6,0,1,10,12,41,16,49,37,2,4,93,15,53,27,0,0,0,28,120,15,4,26,120,12,1,36,20,40,57,93,120,6,0,1,0,0,0,0,42,104,26,8,46,0,0,0,0,7,46,106,72,7,2,35,105,32,15,54,36,3,0,44,120,55,1,1
239.67,151.47,1.6,-1.202,0,0,7,101,43,0,0,0,130,42,12,27,11,0,0,4,164,27,0,3,12,52,30,36,2,0,0,16,26,85,114,30,0,0,6,52,17,3,13,10,142,15,0,6,4,2,30,32,164,50,0,0,0,14,19,21,47,2,0,1,5,62,101,18,0,0,0,1,2,6,55,48,63,0,0,0,0,8,69,63,164,20,0,0,0,0,5,40,83,9,0,15,34,10,0,0,4,1,0,0,0,6,43,18,23,3,1,0,0,1,25,38,164,59,1,0,0,0,2,14,61,31,3,45,45,0,0,0
238.85,254.79,1.64,-2.435,3,9,85,13,9,2,0,1,100,13,16,3,7,8,18,93,55,1,0,0,0,31,40,64,35,3,4,16,8,1,2,13,17,5,18,1,2,23,31,25,141,9,4,0,0,12,16,141,74,1,0,0,47,141,39,50,18,2,4,10,40,35,11,10,14,0,0,0,2,67,43,15,141,107,0,0,1,6,10,38,101,92,0,0,87,96,1,6,61,4,0,0,51,92,13,17,2,8,4,8,15,19,3,1,71,103,1,1,2,3,3,4,70,141,0,0,12,24,0,0,18,37,0,0,26,82,3,2
237.92,169.31,1.74,1.543,29,17,62,126,26,0,0,2,69,53,58,14,29,21,3,11,13,5,3,2,37,98,119,25,24,6,3,3,20,38,54,20,102,13,6,71,68,5,0,8,126,51,43,21,15,1,0,10,126,61,12,8,77,21,22,27,6,1,13,50,126,25,7,2,55,3,0,4,28,31,28,51,94,5,1,5,43,24,10,56,126,16,3,40,84,1,2,50,4,0,2,52,126,9,0,0,25,80,5,0,0,3,11,21,35,10,0,0,2,14,23,48,51,7,3,30,56,5,4,29,0,0,0,19,122,36,0,0
237.55,40.92,1.69,-0.86,83,23,64,67,8,0,0,79,12,15,23,118,62,4,2,9,78,68,15,19,6,0,3,37,21,19,45,81,3,0,0,15,12,67,118,41,5,1,0,1,45,83,41,38,24,17,39,22,40,27,18,23,26,12,36,36,11,8,52,117,12,0,0,6,15,22,18,9,4,11,65,59,118,51,3,0,0,3,31,118,24,1,0,14,94,74,21,36,4,0,1,55,56,28,21,22,29,1,1,5,2,1,59,118,14,9,41,36,2,1,28,100,5,4,87,118,37,25,6,15,0,1,28,118,29,12,4,0
236.5,619.08,1.63,-2.564,11,0,0,0,0,14,11,16,117,24,8,0,0,1,11,73,29,87,83,4,0,10,12,10,0,143,48,0,0,32,10,0,48,5,0,0,3,9,2,8,143,8,0,0,0,21,54,118,19,8,6,1,3,143,89,25,0,78,38,1,8,92,10,0,57,12,0,0,0,7,3,6,143,64,6,0,0,6,6,17,48,56,50,3,3,139,25,5,0,10,11,0,2,143,44,0,26,5,0,0,2,22,19,22,143,21,2,0,0,1,4,40,41,29,32,4,11,20,3,4,0,32,48,1,2,34,8,0
236.02,692.88,1.58,1.167,57,54,12,12,0,0,0,0,63,27,0,0,47,36,1,1,79,28,1,0,20,21,7,15,120,12,0,0,0,20,20,56,124,38,0,0,0,0,0,4,124,13,0,0,9,37,13,12,40,17,2,3,19,68,39,16,124,71,4,2,2,2,2,11,124,4,0,0,0,0,2,42,124,37,2,0,0,5,3,12,47,16,2,4,43,114,29,13,124,71,4,3,10,44,8,12,23,3,1,1,3,14,35,39,51,103,35,8,10,5,1,4,124,124,4,0,5,92,30,19,30,44,4,0,39,124,13,5
234.91,473.66,1.5,-0.552,2,1,31,51,1,0,0,2,16,12,17,13,5,7,5,17,3,8,60,44,15,23,8,3,1,58,94,16,1,2,17,4,13,64,61,9,0,0,1,4,125,35,14,0,1,21,29,59,16,1,1,6,11,130,132,22,1,3,3,3,2,36,132,30,24,56,48,0,0,4,35,62,132,57,10,0,0,1,23,132,70,9,2,7,3,22,77,25,0,0,2,6,15,30,69,4,1,0,0,0,0,21,132,132,18,0,0,0,5,15,132,132,7,4,30,48,45,30,18,17,0,30,64,17,5,1,0,0
234.9,446.48,1.64,-1.929,125,0,0,1,1,0,0,119,58,12,49,34,5,0,0,61,13,13,41,79,27,14,9,12,10,66,10,11,18,19,5,1,125,8,0,1,16,8,2,33,53,16,33,42,99,45,1,8,125,27,18,11,15,34,16,37,16,29,2,4,75,70,9,5,125,84,2,0,7,5,2,17,62,25,0,0,93,97,7,14,125,17,3,11,25,22,6,50,15,11,3,30,125,21,0,1,109,116,1,1,6,0,0,0,72,73,1,0,45,20,0,1,26,34,40,26,28,8,0,5,0,3,33,90,40,5,0,0
234.11,721.47,1.5,1.676,33,0,0,2,131,8,0,8,144,0,0,0,18,7,1,42,31,0,0,1,103,56,18,28,19,0,2,57,11,4,12,59,44,7,4,32,107,8,1,11,144,14,4,12,10,8,1,50,35,3,10,144,67,49,10,15,0,0,22,144,18,8,5,8,74,24,12,62,59,0,0,1,144,63,25,80,8,0,0,3,9,13,30,144,29,1,0,0,1,11,9,63,15,45,6,0,74,12,1,27,28,0,0,2,80,37,19,55,19,0,0,1,3,11,13,84,52,0,0,1,21,38,8,3,1,7,1,2
234.11,721.47,1.5,-2.224,49,37,1,0,1,2,5,7,37,9,0,0,3,112,36,16,40,31,0,0,4,106,24,8,88,131,0,0,0,6,3,4,63,28,0,0,0,7,23,18,137,25,0,0,0,66,27,37,20,2,0,0,24,137,37,13,18,92,8,2,19,53,3,2,45,10,40,5,0,3,16,10,137,38,15,3,1,6,3,25,27,54,42,6,47,137,2,3,0,14,3,1,49,137,0,0,91,17,28,1,0,3,0,6,137,11,7,12,22,1,0,23,2,88,47,24,35,10,0,0,0,79,8,0,18,117,0,0
233.9,579.33,1.45,-1.781,3,8,20,122,47,2,0,0,2,9,10,59,92,9,0,0,46,51,14,14,10,2,2,7,11,2,0,0,64,29,9,9,22,63,43,76,7,1,0,0,19,23,12,115,122,7,0,1,122,31,6,27,22,1,0,15,39,3,1,5,74,25,4,12,25,90,46,26,17,0,0,0,20,39,55,38,104,30,4,9,122,47,10,5,13,9,4,25,58,23,13,8,12,6,8,47,0,37,72,36,88,8,0,0,11,114,122,14,8,1,0,1,105,105,27,0,0,0,3,30,122,17,1,0,0,0,7,122
234.1,191.71,1.66,-1.83,0,0,0,3,88,121,61,2,108,39,0,0,43,72,30,2,121,60,0,1,15,6,0,0,1,0,0,11,51,33,1,0,0,1,1,7,121,121,9,0,67,16,0,7,121,59,6,8,121,49,0,0,12,9,2,19,8,0,0,22,121,18,0,0,0,24,20,46,121,60,1,0,14,1,0,6,100,62,76,62,83,2,0,0,6,7,33,121,5,0,0,0,113,59,0,3,1,35,78,66,15,1,1,0,9,59,27,8,6,4,23,21,8,31,4,0,2,2,8,20,0,0,0,1,32,32,0,0
231.37,549.42,1.56,1.565,0,0,0,0,32,35,26,40,46,0,0,0,0,0,29,76,144,4,0,0,28,3,2,32,15,0,0,5,144,12,0,2,0,0,3,19,61,42,21,20,48,14,25,21,0,0,10,17,144,24,2,12,41,0,0,4,21,1,0,64,144,0,0,0,0,0,1,37,116,9,5,0,65,4,8,16,1,1,8,32,144,11,2,46,54,0,0,22,9,2,1,134,144,0,0,0,0,0,0,0,79,30,28,4,27,0,0,1,0,0,46,44,80,8,7,100,51,0,1,25,0,0,2,119,100,0,0,0
231.2,55.74,1.79,1.531,27,2,0,1,4,22,24,32,61,15,0,3,28,39,30,5,132,29,0,0,73,24,0,2,1,0,0,1,108,40,10,2,90,7,0,0,21,15,7,27,70,13,0,24,132,46,6,5,132,27,0,5,97,13,1,5,6,0,0,9,132,15,0,0,132,15,0,2,10,11,1,5,61,4,1,37,83,130,13,12,132,17,3,30,80,20,7,19,5,1,0,29,132,11,0,0,94,23,1,6,6,1,0,4,28,6,2,61,53,26,31,15,78,16,10,96,21,3,12,24,0,3,12,63,29,1,0,0
230.26,608.17,1.46,1.605,80,8,0,7,65,8,2,21,21,18,17,13,50,6,2,26,130,20,4,0,26,1,0,54,21,0,0,9,130,17,3,8,130,13,0,1,56,30,1,5,53,8,0,0,49,40,7,37,130,20,1,10,36,0,0,49,17,3,0,24,130,40,14,15,130,0,0,0,54,21,0,26,39,3,0,0,75,28,3,21,130,23,16,66,17,0,0,17,5,6,10,126,78,2,0,1,118,0,0,4,44,20,0,30,7,1,17,57,47,24,5,14,13,10,109,130,1,0,0,6,0,19,42,66,5,0,0,0
229.69,601.44,1.45,1.432,29,0,0,0,0,3,37,70,75,14,2,0,0,0,1,68,84,16,0,0,111,35,0,9,4,6,5,5,136,53,0,1,39,4,5,4,40,31,22,33,54,56,44,6,12,2,0,10,136,49,3,0,97,28,0,7,13,0,0,0,136,98,5,12,56,25,1,3,89,34,2,4,75,14,7,4,32,21,4,48,136,26,0,1,58,15,0,34,12,2,0,2,136,110,18,25,96,27,0,0,23,37,1,2,35,13,0,0,27,46,3,7,115,50,4,18,22,1,0,3,6,6,4,53,107,9,1,1
228.32,297.79,1.44,1.354,6,10,1,1,109,24,0,0,69,56,5,7,4,0,0,0,138,128,7,0,0,0,0,5,30,20,23,11,3,1,2,30,10,0,0,5,138,16,1,5,71,22,0,2,23,20,7,10,138,54,3,4,2,1,2,46,52,6,19,111,29,0,4,43,13,9,3,36,114,5,11,33,37,8,10,3,4,37,81,48,138,103,47,12,1,8,18,28,21,40,60,80,47,7,0,1,11,44,91,39,10,0,0,5,9,76,138,8,1,5,11,8,32,89,51,8,1,2,2,1,73,38,9,0,5,9,1,6
228.4,201.66,1.48,1.685,28,1,0,31,115,0,0,5,118,9,2,2,5,0,0,49,153,3,0,0,0,3,2,25,27,0,0,0,33,74,3,7,22,23,2,38,145,0,0,1,97,122,39,2,3,0,0,9,153,46,9,0,0,0,0,9,53,0,0,0,24,39,1,5,9,7,0,30,136,0,0,12,110,41,8,0,2,0,1,70,153,12,1,0,0,0,0,45,53,0,0,0,20,9,0,6,8,8,0,18,80,1,8,19,92,34,4,0,0,0,28,59,153,6,0,0,0,0,1,56,30,0,0,0,15,2,0,6
227.25,104.98,1.58,2.008,1,0,0,102,123,3,2,7,21,10,2,32,57,4,8,75,77,9,1,0,0,0,0,100,26,0,0,51,39,1,0,57,1,5,4,123,123,4,4,0,36,56,34,13,11,1,10,16,123,46,19,27,1,0,0,29,27,4,9,123,69,0,0,12,0,0,12,49,123,41,45,1,16,5,47,23,2,4,91,30,64,24,104,104,0,0,6,19,2,2,32,123,25,0,0,0,0,4,55,118,27,6,3,0,0,8,112,44,1,0,4,0,0,1,69,67,3,0,0,0,0,0,31,49,7,0,0,0
226.26,410.79,1.54,1.551,7,15,37,154,32,0,0,0,26,80,101,26,0,0,0,0,154,43,27,6,0,0,0,36,86,6,0,7,82,15,2,34,10,4,1,76,43,8,9,10,71,43,5,1,1,2,4,11,154,25,1,1,1,0,0,48,94,4,0,42,132,0,0,22,1,7,11,5,22,23,8,6,61,9,9,2,4,4,4,34,154,80,5,3,1,0,0,28,48,46,17,73,97,0,0,1,0,1,3,3,9,106,45,5,23,2,2,0,0,8,57,96,81,39,7,2,1,1,5,50,12,27,36,69,15,0,0,0
226.21,79.07,1.63,0.457,31,15,13,26,26,10,6,29,30,7,13,126,99,3,3,31,29,5,5,18,7,27,50,72,0,0,0,0,0,68,83,23,3,14,35,63,68,16,0,0,54,34,26,99,36,2,1,16,126,62,1,0,0,8,53,76,30,24,0,0,0,59,126,32,0,0,1,20,126,107,0,0,72,9,5,24,21,47,10,53,126,97,46,3,0,0,0,53,31,126,21,0,0,4,21,5,6,5,14,45,70,35,3,2,18,4,7,7,16,59,45,20,16,56,72,22,5,26,23,7,26,126,15,0,0,1,4,0
225.43,317.34,1.47,-1.155,10,2,12,60,113,46,5,8,117,16,14,3,0,2,2,91,81,38,21,0,0,0,0,40,2,7,1,12,50,2,0,0,9,18,4,1,35,117,62,15,81,39,49,15,32,47,41,51,113,117,64,5,2,0,0,7,25,23,6,34,42,2,0,0,76,40,2,5,30,53,12,17,14,3,6,20,117,107,16,16,117,43,56,8,6,9,7,38,15,15,93,68,8,0,0,0,45,4,7,56,15,0,0,20,1,0,6,117,60,10,1,1,4,8,117,84,13,2,1,2,0,4,117,44,1,0,0,0
224.44,726.8,1.55,-0.719,2,2,23,41,12,11,17,13,11,6,24,72,67,31,10,11,48,46,88,10,7,3,0,25,5,13,117,52,1,0,0,2,6,6,68,142,0,0,0,0,73,22,56,71,6,3,2,14,11,15,34,33,43,12,4,7,4,18,95,31,2,0,0,5,32,6,16,127,9,1,25,12,142,26,7,9,11,1,11,18,17,4,6,43,101,27,20,13,4,2,22,16,9,7,58,82,4,0,4,6,3,6,142,60,37,7,2,0,2,17,142,46,6,1,0,3,19,34,142,49,0,0,0,39,28,22,133,65
222.71,649.89,1.4,1.515,83,0,0,0,0,0,5,45,135,30,0,0,0,0,0,50,135,18,0,0,1,7,2,29,24,0,0,0,5,27,14,38,85,4,0,0,0,6,18,31,135,82,0,0,0,0,0,10,135,38,0,7,3,1,0,8,65,28,18,44,13,5,3,9,24,0,0,0,0,17,23,49,119,8,0,0,0,0,0,108,135,3,0,14,31,0,0,52,116,22,10,69,93,0,0,4,19,0,0,0,0,9,22,38,85,0,0,0,0,0,1,105,135,0,0,4,43,1,0,52,105,0,0,8,104,9,2,25
223.21,488.86,1.45,1.332,27,0,0,0,6,33,11,31,99,20,0,0,14,66,6,4,130,25,0,0,3,9,1,10,14,0,0,0,80,110,2,6,28,0,0,0,4,32,20,122,61,7,0,0,55,130,20,20,130,26,0,0,3,15,2,16,45,1,0,0,56,90,2,8,125,22,0,0,2,12,4,33,38,1,0,0,73,130,11,19,130,51,1,0,14,40,6,25,40,41,20,39,23,20,0,1,130,26,0,0,0,0,0,3,48,15,0,0,72,57,0,1,19,44,35,21,68,29,0,0,4,30,106,109,0,0,0,0
223.21,488.86,1.45,-1.223,87,5,0,1,2,3,49,52,3,0,0,25,89,47,57,9,57,1,1,14,53,27,19,48,57,0,0,20,37,0,1,56,125,4,4,32,9,0,0,24,10,5,9,125,99,0,0,0,125,22,14,65,23,0,0,21,56,2,2,80,49,0,0,11,73,5,6,98,34,0,0,14,45,6,3,125,119,0,0,2,125,37,29,35,6,0,0,12,16,8,38,100,40,0,0,0,15,2,3,119,53,0,0,2,52,8,2,96,70,0,0,2,76,33,49,34,0,0,0,1,0,1,92,58,3,0,0,0
223.18,102.7,1.49,-1.945,43,5,0,0,0,0,0,43,90,0,0,3,4,6,4,94,15,0,1,61,36,25,9,29,32,46,4,17,3,3,17,14,87,22,0,0,0,0,0,16,134,11,0,0,3,32,19,96,21,0,0,1,22,134,55,31,4,5,0,1,32,41,48,22,73,58,1,0,0,0,0,0,134,112,0,0,1,8,3,8,76,30,0,0,62,134,11,4,0,0,0,1,110,78,8,0,61,33,0,0,0,0,0,1,134,124,0,0,0,0,0,2,101,85,1,0,52,20,0,0,0,0,0,3,124,35,0,0
222.09,625.62,1.48,1.575,2,15,55,90,1,0,0,0,24,98,43,2,0,0,0,5,148,89,16,0,0,0,0,1,155,24,0,0,24,3,0,2,28,3,5,29,4,0,0,8,92,14,1,0,0,0,2,51,155,32,1,0,1,2,4,12,155,25,0,0,16,4,0,0,45,1,0,10,2,0,0,23,82,31,4,0,0,0,0,20,155,21,9,2,1,1,0,8,155,12,0,10,7,0,0,4,35,6,0,0,0,0,0,27,25,15,5,0,0,0,1,22,155,6,2,0,0,0,0,52,155,25,9,42,8,0,0,13
222.65,43.04,1.63,-1.318,35,2,4,41,84,2,0,12,134,6,6,1,0,0,0,69,134,5,4,2,4,0,0,56,70,0,0,62,134,1,0,23,37,2,3,8,48,56,52,36,114,35,46,7,5,4,9,35,134,32,20,11,16,0,0,27,54,4,3,71,134,0,0,8,43,37,23,4,15,23,32,12,68,8,7,6,43,27,11,18,134,54,34,35,11,0,0,20,14,11,41,103,131,6,2,0,56,5,1,7,14,0,0,38,18,15,3,13,35,3,0,2,37,55,63,64,4,0,0,1,1,15,93,81,7,1,2,2
222.17,636.18,1.67,1.169,66,47,2,1,2,0,0,2,71,76,19,4,1,1,0,2,141,141,7,10,12,0,0,0,20,43,8,79,141,0,0,0,84,22,4,0,2,0,0,7,93,33,23,2,0,0,0,5,141,108,16,13,3,0,0,1,27,41,28,104,69,3,1,12,25,43,13,0,0,0,0,0,139,37,21,0,0,0,0,24,141,21,1,2,2,5,1,30,43,6,2,12,7,32,14,30,15,10,1,0,0,0,3,9,141,29,0,0,0,0,0,10,141,83,3,0,0,0,0,9,60,38,1,3,3,10,9,7
221.95,256.25,1.7,1.96,3,3,19,143,30,2,5,3,13,2,2,19,14,2,9,49,108,24,2,0,0,0,2,45,143,82,0,0,0,0,0,9,39,6,8,15,17,10,31,58,13,14,29,64,39,11,23,19,143,47,22,8,0,0,0,35,143,30,0,0,0,0,0,40,43,28,15,17,36,7,1,24,16,7,15,57,84,43,16,13,143,45,9,6,1,2,6,30,143,25,0,0,0,0,0,42,14,21,43,34,11,7,0,0,9,9,60,91,14,12,11,11,143,41,16,7,0,0,2,55,143,5,0,0,0,0,0,69
221.25,602.13,1.75,-1.499,147,35,7,29,31,1,0,0,1,1,4,37,88,51,8,2,55,4,2,6,9,13,12,81,13,0,0,10,62,9,11,44,112,71,52,33,3,0,0,2,20,14,65,147,28,10,0,0,147,44,27,46,23,3,0,23,35,1,0,48,116,8,0,7,35,38,48,48,5,4,3,7,74,4,24,142,41,12,5,9,147,8,2,15,36,1,0,36,25,1,0,29,107,25,7,1,8,8,6,17,18,19,15,19,60,6,7,15,18,53,26,20,147,10,2,13,21,4,2,29,10,2,4,61,52,5,0,0
220.07,345.43,1.63,-1.716,11,56,18,2,7,10,3,4,134,7,3,1,5,7,1,39,103,2,0,18,85,2,0,6,0,0,0,4,134,45,1,0,52,56,13,4,18,10,0,3,134,39,6,10,2,0,0,27,78,25,45,134,55,3,0,5,7,58,37,26,41,72,6,0,45,4,0,2,26,43,67,58,134,69,68,32,4,1,10,46,28,63,73,93,67,19,19,11,43,52,15,13,17,7,17,29,18,0,0,17,87,37,77,72,6,25,37,89,57,7,8,7,80,112,19,7,0,1,7,4,14,13,3,2,10,0,7,10
218.97,192.43,1.55,-0.897,27,0,0,1,0,0,0,74,6,3,8,5,0,0,0,5,112,8,3,0,0,0,0,53,69,0,0,11,2,0,0,49,5,0,22,30,0,0,0,9,24,17,55,85,0,0,0,0,142,35,18,8,0,0,0,18,76,3,2,108,36,0,0,9,0,1,118,85,0,0,0,0,103,19,62,79,0,0,0,10,142,26,14,26,2,0,0,30,33,8,11,142,80,0,0,0,0,10,75,44,6,0,0,0,88,108,40,3,0,0,0,3,104,89,100,57,3,0,0,5,1,3,35,142,44,5,0,0
218.62,613.24,1.6,1.538,25,4,1,17,118,22,4,5,24,22,4,3,37,21,21,91,34,15,1,0,15,19,23,62,2,0,0,0,143,91,8,7,14,6,11,104,48,0,0,0,48,43,22,27,13,0,0,2,143,30,3,0,25,12,2,37,10,0,0,0,143,74,2,9,0,34,82,71,3,0,0,0,87,41,26,11,3,0,0,2,143,17,0,0,26,6,0,17,16,0,0,0,143,61,1,2,17,44,31,11,0,0,0,5,78,74,17,0,0,0,0,4,143,52,0,0,13,2,0,0,19,1,0,0,132,58,4,0
218.27,355.42,1.44,-1.768,0,2,34,89,49,9,5,2,39,83,85,18,5,0,3,9,159,103,7,0,5,7,1,4,11,0,0,8,126,71,1,2,2,8,14,48,33,5,7,4,101,23,5,14,25,22,5,4,160,36,0,0,4,4,1,8,35,1,0,1,119,59,1,4,8,69,29,3,3,5,4,4,85,29,15,4,21,38,6,18,160,8,0,1,5,2,0,23,41,3,0,11,127,5,0,0,0,32,18,3,10,8,2,0,99,78,20,2,2,0,0,3,160,13,1,11,4,0,0,9,23,8,20,74,44,4,0,0
217.88,84.42,1.67,-1.266,44,2,0,1,0,0,6,18,89,5,0,0,0,0,9,105,110,1,0,0,0,0,16,123,99,1,1,42,21,0,0,66,36,12,3,3,1,4,15,19,123,123,5,0,0,0,2,33,123,52,6,8,0,0,3,55,59,5,5,123,34,0,0,13,28,13,9,3,0,0,1,48,113,35,1,0,0,0,0,75,123,61,56,33,1,0,0,25,12,10,66,123,50,1,0,0,16,0,0,0,0,7,23,92,24,37,24,6,7,38,30,23,21,62,104,53,2,8,13,3,1,19,123,45,7,6,1,1
216.87,311.44,1.56,-0.313,7,5,15,16,0,0,16,18,32,104,75,5,0,0,14,41,24,117,116,22,1,0,23,65,2,14,117,117,4,0,8,23,0,1,15,72,31,2,1,0,21,67,74,23,8,10,7,6,108,117,46,38,56,3,2,13,3,6,50,117,117,16,8,5,7,1,4,49,14,4,25,39,18,4,2,2,3,14,87,102,66,6,4,27,65,12,31,101,8,9,6,37,117,56,29,24,1,1,7,9,10,16,47,36,4,10,81,16,0,0,16,42,1,4,86,75,25,1,6,12,12,12,10,55,36,8,20,33
215.95,503.98,1.66,-1.653,1,0,3,18,15,15,4,1,15,1,1,1,4,6,4,19,2,0,0,6,70,28,4,7,95,0,0,3,20,6,2,111,7,1,0,5,61,26,9,1,72,7,1,4,13,8,4,26,12,1,1,12,73,62,7,14,141,0,0,0,16,20,4,116,3,1,1,32,82,17,1,1,36,41,17,15,9,3,10,27,8,7,12,42,20,5,101,71,141,0,0,1,5,5,47,126,4,0,1,22,62,18,35,45,16,7,2,2,1,1,119,141,5,1,0,0,15,50,141,141,105,15,0,1,31,48,71,47
213.92,568.7,1.62,-1.333,0,3,13,42,124,124,82,0,111,0,0,6,27,57,17,76,60,0,0,0,6,11,8,44,15,0,0,7,14,0,0,9,9,20,124,124,72,58,22,0,124,18,24,51,37,20,6,56,44,5,12,11,7,20,24,31,1,0,1,13,47,10,6,5,12,3,29,16,22,124,50,6,124,45,34,14,1,24,29,22,40,70,87,32,1,1,0,2,17,23,25,37,72,8,5,3,31,26,13,33,26,37,17,2,13,7,25,67,63,28,16,5,6,61,124,44,4,0,0,0,5,28,124,55,16,0,1,5
213.16,405.25,1.63,-1.709,1,1,4,10,46,23,13,2,9,2,0,4,60,50,14,3,123,4,0,2,21,7,0,16,87,0,0,1,75,36,6,23,2,3,1,1,102,82,20,2,13,5,3,40,101,40,10,3,123,8,0,9,32,7,1,12,123,10,0,16,123,2,0,9,1,0,0,9,123,82,12,1,3,3,6,37,81,74,23,6,123,27,5,2,10,17,25,41,93,37,2,13,60,31,8,17,1,1,2,34,123,14,0,0,4,12,15,47,99,11,1,0,95,39,13,4,5,0,3,56,95,4,0,0,16,48,27,123
211.63,558.58,1.44,1.45,26,42,52,7,0,0,0,0,119,23,13,3,28,5,0,3,41,66,9,19,89,12,2,12,84,119,21,5,2,5,29,52,87,31,6,3,0,0,0,7,119,11,0,0,21,19,3,14,56,10,1,2,88,108,24,51,119,65,18,4,4,12,22,119,51,2,0,0,0,2,46,90,119,35,20,3,5,7,8,44,26,36,85,7,14,43,16,14,70,109,58,2,0,2,5,16,0,0,0,0,1,42,91,47,6,3,11,6,33,56,39,54,0,24,98,17,46,39,5,11,54,79,64,0,0,0,25,45
210.81,515.26,1.82,0.678,14,65,20,2,1,17,5,1,4,124,64,25,2,0,0,0,30,154,75,2,0,2,0,5,17,154,36,0,0,41,22,1,3,16,11,5,26,60,6,1,28,30,26,6,7,11,2,4,154,65,5,1,0,0,1,76,89,154,19,1,1,0,0,50,4,67,38,7,15,7,0,0,32,13,2,2,10,9,10,21,154,61,0,0,0,0,2,33,55,75,12,5,13,3,1,11,6,70,11,0,25,11,0,0,11,93,26,3,0,1,5,4,48,125,34,6,0,0,1,2,29,138,16,0,0,1,1,0
210.91,505.77,1.5,1.588,2,11,147,102,1,4,10,18,1,0,101,137,14,33,14,8,92,14,39,18,1,3,6,56,147,52,0,0,0,0,0,50,56,16,8,10,11,8,14,52,13,4,1,22,103,38,13,10,144,22,3,2,10,2,1,48,147,42,6,0,0,0,0,20,81,58,13,21,7,0,0,2,13,5,6,53,71,2,1,7,99,35,17,1,7,1,0,15,147,66,24,0,0,0,0,1,49,9,5,9,2,1,0,10,5,6,4,21,13,4,5,6,25,24,5,1,0,0,12,47,147,7,3,0,0,0,10,52
210.01,365.4,1.56,-1.356,33,12,5,56,50,0,0,2,137,1,0,20,30,0,0,66,117,1,2,70,67,8,0,37,9,5,15,109,38,26,4,0,37,10,3,58,42,0,0,1,137,11,2,22,15,0,0,43,84,7,6,137,137,7,2,11,31,5,19,137,29,14,28,21,35,6,1,29,50,5,0,1,137,63,30,54,7,0,0,3,21,22,78,137,57,8,5,0,25,56,37,7,11,13,49,38,11,8,1,13,43,6,0,0,47,62,23,34,7,1,0,0,3,9,27,57,8,5,5,1,81,34,19,10,4,0,0,28
208.96,749,1.6,1.683,16,0,0,11,131,8,2,15,108,20,11,0,8,2,1,73,20,15,12,6,71,7,0,10,1,1,6,18,69,13,2,0,27,8,0,51,131,0,0,1,66,64,63,29,10,0,0,4,109,73,36,6,55,21,1,12,17,2,3,10,131,37,1,7,18,1,0,35,131,2,0,3,84,7,5,22,58,2,0,10,131,8,1,7,88,4,2,48,40,0,0,20,131,6,1,8,11,0,0,26,58,1,0,1,77,0,0,0,41,7,1,19,131,0,0,4,100,1,0,46,44,1,0,10,131,2,0,5
208.1,520.79,1.83,0.896,11,30,14,5,3,3,0,1,83,133,5,3,0,0,1,32,123,133,0,0,0,22,2,13,18,77,2,5,62,126,13,0,26,4,4,2,8,6,5,20,133,9,1,0,0,0,7,107,112,133,7,3,2,0,7,58,27,133,36,50,66,5,0,0,37,34,4,1,1,2,8,18,133,60,1,0,0,0,0,26,45,63,8,9,17,5,5,5,24,86,22,24,16,6,7,6,9,66,21,2,0,2,3,0,44,133,11,0,0,0,0,0,68,100,0,0,0,2,7,6,26,8,0,2,14,8,25,15
